SalesOrderNumber,OrderDate,CustomerName,EmailAddress,Item,Quantity,UnitPrice,TaxAmount,ProductMetadata
SO1221,2024-06-30,Tonya Torres,,Widget C,1.0,75.98,6.08,"{""color"": ""yellow"", ""warranty"": ""2 years""}"
SO1222,2024-08-26,Austin Santos,joycemelissa@jennings-graham.com,Widget C,20.0,20.87,1.67,"{""color"": ""red"", ""warranty"": ""2 years""}"
SO1223,2025-01-11,Paul Smith,kimberly28@rivera-lee.org,Widget C,5.0,68.92,5.51,"{""color"": ""red"", ""warranty"": ""2 years""}"
SO1224,2024-05-29,Dr. Jason Gordon,juliaolson@yahoo.com,Widget A,2.0,52.11,4.17,"{""color"": ""green"", ""warranty"": ""3 years""}"
SO1225,2025-02-13,Mr. Benjamin Petersen,alexford@riggs.org,Widget B,0.0,88.49,7.08,"{""color"": ""yellow"", ""warranty"": ""2 years""}"
SO1226,2024-07-25,Lauren Acosta,sfoley@yahoo.com,Widget A,,96.19,7.7,"{""color"": ""blue"", ""warranty"": ""2 years""}"
SO1227,2025-04-26,Joshua Parker,,Gadget Y,2.0,46.87,3.75,"{""color"": ""yellow"", ""warranty"": ""1 year""}"
SO1228,2025-01-31,Jennifer Kim,stephanie39@yahoo.com,Widget B,20.0,63.68,5.09,"{""color"": ""green"", ""warranty"": ""2 years""}"
SO1229,2024-07-05,Donald Knox,christopher33@hotmail.com,Widget C,1.0,15.81,1.26,"{""color"": ""blue"", ""warranty"": ""1 year""}"
SO1230,2025-01-26,Kathy Munoz,amckinney@gmail.com,Widget C,5.0,64.27,5.14,"{""color"": ""blue"", ""warranty"": ""3 years""}"
SO1231,2025-03-02,Danielle Ingram,aharris@valencia.com,Widget B,1.0,14.19,1.14,"{""color"": ""green"", ""warranty"": ""1 year""}"
SO1232,2024-10-21,Ernest Mendez,davismelanie@berry.com,Gadget X,1.0,94.93,7.59,"{""color"": ""red"", ""warranty"": ""3 years""}"
SO1233,2024-07-06,Donald Smith,eric73@white-stephenson.com,Gadget Y,0.0,71.31,5.7,"{""color"": ""yellow"", ""warranty"": ""2 years""}"
SO1234,2024-11-21,David Matthews,hcarr@lewis.biz,Widget A,5.0,59.87,4.79,"{""color"": ""yellow"", ""warranty"": ""2 years""}"
SO1235,2024-07-29,Ryan Soto,lisa66@huang.com,Gadget X,2.0,82.02,6.56,"{""color"": ""blue"", ""warranty"": ""1 year""}"
SO1236,2025-01-22,Ronald Zimmerman,kellyjohnson@gmail.com,Widget B,5.0,83.75,6.7,"{""color"": ""red"", ""warranty"": ""3 years""}"
SO1237,2024-06-08,Daniel Johnson,stephaniecabrera@hotmail.com,Widget C,3.0,22.62,1.81,"{""color"": ""yellow"", ""warranty"": ""3 years""}"
SO1238,2025-02-28,Edwin Alvarez,glopez@wilson-singh.com,Widget C,1.0,35.82,2.87,"{""color"": ""red"", ""warranty"": ""3 years""}"
SO1239,2024-06-22,Becky Mayo,kari78@yahoo.com,Gadget Y,10.0,40.69,3.26,"{""color"": ""blue"", ""warranty"": ""3 years""}"
SO1240,2024-12-04,Daniel Garcia,steven50@yahoo.com,Widget B,5.0,32.16,2.57,"{""color"": ""green"", ""warranty"": ""1 year""}"
SO1241,2024-08-17,Jessica Bond,katherine36@villarreal.net,Widget B,20.0,68.6,5.49,"{""color"": ""yellow"", ""warranty"": ""1 year""}"
SO1242,2025-02-25,Antonio Johnson,berryscott@yahoo.com,Gadget X,20.0,74.17,5.93,"{""color"": ""yellow"", ""warranty"": ""2 years""}"
SO1243,2024-10-01,Kristen Henderson,,Widget A,20.0,65.99,5.28,"{""color"": ""green"", ""warranty"": ""3 years""}"
SO1244,2024-08-01,Jill Mcdowell,pgraves@hotmail.com,Widget A,20.0,78.75,6.3,"{""color"": ""red"", ""warranty"": ""3 years""}"
SO1245,2024-08-13,Gary Aguilar,scott44@shepherd.com,Widget C,2.0,48.96,3.92,"{""color"": ""blue"", ""warranty"": ""3 years""}"
SO1246,2024-12-16,Tyler Glass,moorelori@wilkinson.com,Widget A,1.0,55.26,4.42,"{""color"": ""yellow"", ""warranty"": ""1 year""}"
SO1247,2025-02-20,Malik Allen,,Widget A,1.0,60.9,4.87,"{""color"": ""yellow"", ""warranty"": ""3 years""}"
SO1248,2025-04-11,Brian Johnson,jamiefisher@gmail.com,Gadget Y,10.0,94.91,7.59,"{""color"": ""red"", ""warranty"": ""2 years""}"
SO1249,2025-03-08,Desiree Rice,zcarter@yahoo.com,Widget C,5.0,67.08,5.37,"{""color"": ""green"", ""warranty"": ""2 years""}"
SO1250,2025-05-17,Vincent Austin,suzanneturner@shea-russell.com,Gadget X,0.0,59.17,4.73,"{""color"": ""blue"", ""warranty"": ""3 years""}"
SO1251,2024-07-13,Stephen Bishop,,Widget B,3.0,42.34,3.39,"{""color"": ""yellow"", ""warranty"": ""3 years""}"
SO1252,2025-03-26,Erika White,sherrybond@garcia.net,Widget B,5.0,41.3,3.3,"{""color"": ""green"", ""warranty"": ""1 year""}"
SO1253,2024-05-19,Elizabeth Fleming,nnash@hotmail.com,Gadget Y,10.0,46.33,3.71,"{""color"": ""red"", ""warranty"": ""1 year""}"
SO1254,2024-08-11,Tonya Jackson,heatherjohnson@peters.biz,Gadget X,0.0,39.02,3.12,"{""color"": ""blue"", ""warranty"": ""2 years""}"
SO1255,2024-10-12,Mallory Young MD,kathleenlara@yahoo.com,Widget C,10.0,40.76,3.26,"{""color"": ""red"", ""warranty"": ""1 year""}"
SO1256,2024-09-18,Jacob Fox,eugene21@gmail.com,Widget A,3.0,54.39,4.35,"{""color"": ""yellow"", ""warranty"": ""1 year""}"
SO1257,2024-05-29,Robert Richardson,,Widget A,0.0,77.71,6.22,"{""color"": ""red"", ""warranty"": ""1 year""}"
SO1258,2024-05-29,Ashley Hernandez,dennis96@ortiz-maldonado.com,Widget B,10.0,58.95,4.72,"{""color"": ""red"", ""warranty"": ""3 years""}"
SO1259,2024-07-12,Lisa Hogan,vwilliams@morales.info,Widget A,10.0,96.89,7.75,"{""color"": ""yellow"", ""warranty"": ""1 year""}"
SO1260,2025-03-31,Luke Hill,matthewdiaz@gmail.com,Widget C,0.0,71.27,5.7,"{""color"": ""yellow"", ""warranty"": ""3 years""}"
SO1261,2025-05-04,Jamie Hill,jacksonjesse@avila.com,Widget B,10.0,82.76,6.62,"{""color"": ""blue"", ""warranty"": ""1 year""}"
SO1262,2025-04-05,Angela Conner,kimberlyswanson@yahoo.com,Gadget Y,0.0,75.62,6.05,"{""color"": ""green"", ""warranty"": ""3 years""}"
SO1263,2024-07-04,Edwin Young,,Widget B,20.0,99.72,7.98,"{""color"": ""red"", ""warranty"": ""1 year""}"
SO1264,2025-03-06,Jeanette Miller,sherrymcclure@yahoo.com,Widget A,20.0,83.84,6.71,"{""color"": ""green"", ""warranty"": ""1 year""}"
SO1265,2024-06-01,Gregory Moreno DDS,halllauren@torres.com,Gadget Y,1.0,56.61,4.53,"{""color"": ""green"", ""warranty"": ""2 years""}"
SO1266,2025-01-12,Kathy Mercado,etorres@yahoo.com,Widget C,0.0,95.68,7.65,"{""color"": ""blue"", ""warranty"": ""3 years""}"
SO1267,2024-10-20,Susan Washington,coxjennifer@yahoo.com,Widget C,,39.3,3.14,"{""color"": ""yellow"", ""warranty"": ""2 years""}"
SO1268,2024-06-18,Debra Cohen,melindahansen@young.net,Gadget Y,1.0,15.81,1.26,"{""color"": ""yellow"", ""warranty"": ""3 years""}"
SO1269,2024-06-10,Julie Dean,scottlauren@gmail.com,Widget C,2.0,98.51,7.88,"{""color"": ""green"", ""warranty"": ""2 years""}"
SO1270,2024-07-09,Tammy Roth,kimberlymitchell@medina.com,Widget C,5.0,41.7,3.34,"{""color"": ""red"", ""warranty"": ""2 years""}"
SO1271,2024-07-09,Crystal Gardner,haleymills@yahoo.com,Widget C,5.0,63.51,5.08,"{""color"": ""green"", ""warranty"": ""3 years""}"
SO1272,2024-08-22,Phillip Cantu,dmay@rogers.biz,Gadget X,20.0,68.15,5.45,"{""color"": ""green"", ""warranty"": ""2 years""}"
SO1273,2025-03-05,Cristina Mercado,thompsonkevin@yahoo.com,Gadget X,10.0,69.75,5.58,"{""color"": ""green"", ""warranty"": ""2 years""}"
SO1274,2024-05-18,John Thornton,bailey34@yahoo.com,Widget A,1.0,23.86,1.91,"{""color"": ""blue"", ""warranty"": ""1 year""}"
SO1275,2024-09-12,Susan Wong,jamespatterson@hotmail.com,Widget C,0.0,71.01,5.68,"{""color"": ""yellow"", ""warranty"": ""2 years""}"
SO1276,2025-04-02,Antonio Greer,kristina15@garcia-james.com,Widget B,5.0,74.89,5.99,"{""color"": ""red"", ""warranty"": ""2 years""}"
SO1277,2024-10-27,Michael Ortiz,,Widget A,20.0,67.59,5.41,"{""color"": ""blue"", ""warranty"": ""3 years""}"
SO1278,2024-09-22,Sonya Francis,richardharris@yahoo.com,Gadget Y,3.0,45.55,3.64,"{""color"": ""blue"", ""warranty"": ""2 years""}"
SO1279,2025-02-28,Kristen Flores,ericanthony@hotmail.com,Gadget X,2.0,75.36,6.03,"{""color"": ""blue"", ""warranty"": ""2 years""}"
SO1280,2024-06-22,Molly Michael,john38@yahoo.com,Widget B,1.0,75.2,6.02,"{""color"": ""green"", ""warranty"": ""3 years""}"
SO1281,2024-09-06,John Walters,,Gadget X,2.0,12.08,0.97,"{""color"": ""green"", ""warranty"": ""1 year""}"
SO1282,2024-11-14,Jessica Miller,dpierce@thomas-hayes.com,Widget A,10.0,43.89,3.51,"{""color"": ""yellow"", ""warranty"": ""3 years""}"
SO1283,2025-01-31,Steven Higgins,dunnmatthew@davies.com,Widget C,0.0,87.63,7.01,"{""color"": ""yellow"", ""warranty"": ""3 years""}"
SO1284,2024-09-07,Michael Mcdaniel,jamesstafford@robinson.com,Gadget Y,3.0,21.9,1.75,"{""color"": ""blue"", ""warranty"": ""1 year""}"
SO1285,2025-02-07,Randy Stanley,zflores@wong.com,Gadget Y,,15.43,1.23,"{""color"": ""green"", ""warranty"": ""1 year""}"
SO1286,2025-01-19,Karen Murray,chelseawilliams@gmail.com,Widget C,1.0,35.92,2.87,"{""color"": ""green"", ""warranty"": ""3 years""}"
SO1287,2025-04-18,Allison Watson,carrie53@gmail.com,Widget C,5.0,45.53,3.64,"{""color"": ""yellow"", ""warranty"": ""3 years""}"
SO1288,2024-07-08,Brittany Harrison,ohunter@gmail.com,Widget A,0.0,91.4,7.31,"{""color"": ""yellow"", ""warranty"": ""1 year""}"
SO1289,2025-03-10,Justin Mcdonald,hlynch@jones-rodriguez.net,Widget B,5.0,75.4,6.03,"{""color"": ""red"", ""warranty"": ""3 years""}"
SO1290,2024-08-20,Jennifer Hernandez,travismccann@yahoo.com,Widget A,10.0,79.41,6.35,"{""color"": ""red"", ""warranty"": ""2 years""}"
SO1291,2024-08-26,Wanda Porter,johnsonanna@yahoo.com,Gadget Y,5.0,59.0,4.72,"{""color"": ""green"", ""warranty"": ""2 years""}"
SO1292,2024-06-01,Doris Friedman,jdunn@vang-munoz.org,Widget B,5.0,44.13,3.53,"{""color"": ""yellow"", ""warranty"": ""1 year""}"
SO1293,2024-07-09,Darrell Wheeler,amberlopez@yahoo.com,Gadget Y,,92.56,7.4,"{""color"": ""green"", ""warranty"": ""1 year""}"
SO1294,2025-02-14,Sharon Mays,bperez@gmail.com,Widget B,10.0,11.54,0.92,"{""color"": ""blue"", ""warranty"": ""2 years""}"
SO1295,2024-08-28,Alexis Frye,mrodgers@gmail.com,Widget A,0.0,95.84,7.67,"{""color"": ""blue"", ""warranty"": ""2 years""}"
SO1296,2024-07-29,David Mcdaniel,,Gadget X,2.0,95.72,7.66,"{""color"": ""blue"", ""warranty"": ""2 years""}"
SO1297,2024-11-15,Steven Shelton,natalie72@gmail.com,Widget B,10.0,61.04,4.88,"{""color"": ""red"", ""warranty"": ""2 years""}"
SO1298,2024-07-24,Dominique Dixon,pmurray@andrade.info,Gadget X,1.0,67.29,5.38,"{""color"": ""blue"", ""warranty"": ""3 years""}"
SO1299,2025-02-24,Linda Hansen,lauragonzalez@johnson.com,Widget A,0.0,71.94,5.76,"{""color"": ""yellow"", ""warranty"": ""2 years""}"
SO1300,2025-02-04,Sandra Conner,mike68@gmail.com,Widget A,10.0,36.86,2.95,"{""color"": ""yellow"", ""warranty"": ""3 years""}"
SO1301,2025-01-03,Melissa Hernandez,julie61@gmail.com,Gadget X,2.0,34.01,2.72,"{""color"": ""blue"", ""warranty"": ""3 years""}"
SO1302,2024-11-12,Ms. Stephanie Gutierrez,buchananrobert@hotmail.com,Widget B,1.0,23.34,1.87,"{""color"": ""blue"", ""warranty"": ""1 year""}"
SO1303,2024-09-02,Nicholas Saunders,amy07@yahoo.com,Widget C,20.0,21.34,1.71,"{""color"": ""yellow"", ""warranty"": ""3 years""}"
SO1304,2024-07-02,John Brown,,Widget A,3.0,88.15,7.05,"{""color"": ""green"", ""warranty"": ""3 years""}"
SO1305,2025-01-29,Katherine Morgan,,Widget C,10.0,29.1,2.33,"{""color"": ""red"", ""warranty"": ""1 year""}"
SO1306,2024-08-04,Ryan Berger,kellypollard@hotmail.com,Gadget Y,20.0,70.47,5.64,"{""color"": ""red"", ""warranty"": ""3 years""}"
SO1307,2024-05-23,Jennifer Villarreal,washingtonjerome@hotmail.com,Widget C,0.0,16.71,1.34,"{""color"": ""blue"", ""warranty"": ""2 years""}"
SO1308,2025-02-20,Carla Perez,cobrien@hotmail.com,Gadget X,0.0,41.18,3.29,"{""color"": ""blue"", ""warranty"": ""1 year""}"
SO1309,2025-01-01,Ryan Beasley,nguyenjessica@gmail.com,Gadget X,20.0,32.59,2.61,"{""color"": ""green"", ""warranty"": ""1 year""}"
SO1310,2024-07-27,Julie Reynolds,lisa48@hotmail.com,Gadget Y,1.0,86.24,6.9,"{""color"": ""blue"", ""warranty"": ""1 year""}"
SO1311,2025-03-09,James Lucero,rochaleslie@ruiz.biz,Widget B,5.0,16.84,1.35,"{""color"": ""green"", ""warranty"": ""1 year""}"
SO1312,2025-03-03,Jason Garrison MD,tonybautista@hotmail.com,Widget A,,92.26,7.38,"{""color"": ""green"", ""warranty"": ""1 year""}"
SO1313,2024-09-04,Crystal Hall,tfields@yahoo.com,Widget C,1.0,33.84,2.71,"{""color"": ""green"", ""warranty"": ""2 years""}"
SO1314,2025-01-17,Carla Lopez,anthony09@gmail.com,Gadget Y,10.0,37.33,2.99,"{""color"": ""red"", ""warranty"": ""2 years""}"
SO1315,2024-08-23,Joseph Freeman,gordonlori@hooper-shepherd.com,Gadget X,20.0,12.21,0.98,"{""color"": ""blue"", ""warranty"": ""2 years""}"
SO1316,2024-09-22,Michael Beck,wallacekatrina@guerrero-wells.com,Gadget Y,0.0,97.3,7.78,"{""color"": ""red"", ""warranty"": ""2 years""}"
SO1317,2025-04-08,Dr. David Pennington,james61@owens.org,Widget A,1.0,34.25,2.74,"{""color"": ""red"", ""warranty"": ""1 year""}"
SO1318,2025-04-02,Rose Ford,,Widget B,5.0,12.03,0.96,"{""color"": ""green"", ""warranty"": ""2 years""}"
SO1319,2024-12-05,Amber Jones,davidmosley@williamson.info,Widget B,0.0,44.53,3.56,"{""color"": ""yellow"", ""warranty"": ""2 years""}"
SO1320,2024-09-09,Troy Morrison,ysantana@yahoo.com,Widget C,5.0,83.39,6.67,"{""color"": ""blue"", ""warranty"": ""3 years""}"
SO1321,2025-01-12,Sharon Rivera,danielkey@evans.com,Widget A,3.0,91.67,7.33,"{""color"": ""yellow"", ""warranty"": ""3 years""}"
SO1322,2025-02-28,John Stewart,ballen@gmail.com,Widget B,10.0,79.11,6.33,"{""color"": ""green"", ""warranty"": ""1 year""}"
SO1323,2025-03-11,Mr. Tony Wilkins III,skerr@webb.com,Gadget Y,0.0,17.6,1.41,"{""color"": ""red"", ""warranty"": ""1 year""}"
SO1324,2025-05-17,Sandra Townsend,wattsalicia@johnson.com,Gadget Y,5.0,17.7,1.42,"{""color"": ""blue"", ""warranty"": ""2 years""}"
SO1325,2025-01-28,William Lewis,,Widget C,0.0,83.64,6.69,"{""color"": ""yellow"", ""warranty"": ""3 years""}"
SO1326,2024-08-15,Julie Fitzpatrick,brittany43@burton.biz,Gadget Y,5.0,35.9,2.87,"{""color"": ""blue"", ""warranty"": ""3 years""}"
SO1327,2025-01-10,James Carlson Jr.,angelamason@hotmail.com,Widget A,2.0,71.18,5.69,"{""color"": ""blue"", ""warranty"": ""2 years""}"
SO1328,2024-07-13,John Wilson,zcooper@gmail.com,Gadget Y,0.0,99.21,7.94,"{""color"": ""green"", ""warranty"": ""3 years""}"
SO1329,2025-02-01,Stephanie Olsen,fosterjessica@watts.com,Widget C,1.0,89.02,7.12,"{""color"": ""red"", ""warranty"": ""2 years""}"
SO1330,2025-01-27,Olivia Parker,,Widget A,,11.63,0.93,"{""color"": ""blue"", ""warranty"": ""2 years""}"
SO1331,2024-12-27,Edwin Edwards,katherinewilkinson@gmail.com,Gadget Y,0.0,50.56,4.04,"{""color"": ""yellow"", ""warranty"": ""1 year""}"
SO1332,2024-12-30,Christina Thomas,amanda76@gmail.com,Widget C,5.0,74.47,5.96,"{""color"": ""red"", ""warranty"": ""2 years""}"
SO1333,2025-02-10,Jennifer Gibbs,valdezheather@leach.net,Gadget Y,2.0,23.37,1.87,"{""color"": ""green"", ""warranty"": ""1 year""}"
SO1334,2024-08-10,Darren Russo,brian25@gmail.com,Widget B,20.0,19.75,1.58,"{""color"": ""red"", ""warranty"": ""1 year""}"
SO1335,2025-04-20,Courtney Little,collinsdenise@perkins.info,Gadget X,20.0,79.82,6.39,"{""color"": ""red"", ""warranty"": ""3 years""}"
SO1336,2025-04-07,Ryan Pittman,felicia32@oconnell.com,Gadget X,2.0,51.72,4.14,"{""color"": ""red"", ""warranty"": ""2 years""}"
SO1337,2024-12-10,Jillian Edwards,danieldillon@thomas.com,Gadget X,0.0,66.33,5.31,"{""color"": ""blue"", ""warranty"": ""2 years""}"
SO1338,2024-05-23,Melinda Ford,matthew20@yahoo.com,Widget B,,76.73,6.14,"{""color"": ""blue"", ""warranty"": ""3 years""}"
SO1339,2024-06-16,Daniel Ellis,alejandrocollins@gmail.com,Gadget Y,5.0,58.82,4.71,"{""color"": ""yellow"", ""warranty"": ""2 years""}"
SO1340,2025-03-15,Christy Rodriguez,mary45@lang.com,Gadget X,2.0,74.28,5.94,"{""color"": ""green"", ""warranty"": ""1 year""}"
SO1341,2024-09-28,Joseph Crawford,carlsonchristina@hotmail.com,Widget B,,71.69,5.74,"{""color"": ""red"", ""warranty"": ""2 years""}"
SO1342,2024-12-05,Brandon Matthews,barbarameyer@hotmail.com,Widget C,0.0,34.33,2.75,"{""color"": ""red"", ""warranty"": ""3 years""}"
SO1343,2025-02-06,William Mendoza,uwilson@gmail.com,Widget C,1.0,39.49,3.16,"{""color"": ""red"", ""warranty"": ""2 years""}"
SO1344,2025-03-26,Natalie English,jamesgarcia@alvarez.info,Widget C,0.0,63.85,5.11,"{""color"": ""green"", ""warranty"": ""1 year""}"
SO1345,2025-02-22,Walter Powers,carloscarpenter@gmail.com,Gadget Y,3.0,52.45,4.2,"{""color"": ""green"", ""warranty"": ""1 year""}"
SO1346,2024-07-04,Tyler Rivera,ccoleman@gmail.com,Gadget Y,,67.83,5.43,"{""color"": ""red"", ""warranty"": ""1 year""}"
SO1347,2024-09-14,Emily Lawson,ana64@yahoo.com,Widget A,1.0,52.89,4.23,"{""color"": ""green"", ""warranty"": ""2 years""}"
SO1348,2025-05-16,Oscar Shaw,gsherman@mcdonald-cummings.com,Widget A,2.0,51.15,4.09,"{""color"": ""red"", ""warranty"": ""1 year""}"
SO1349,2024-12-01,John Hardy,dmccormick@hotmail.com,Widget C,0.0,42.38,3.39,"{""color"": ""red"", ""warranty"": ""3 years""}"
SO1350,2025-05-17,Leonard Daniels,danieladams@gmail.com,Widget A,0.0,37.14,2.97,"{""color"": ""green"", ""warranty"": ""3 years""}"
SO1351,2025-04-12,Juan Richardson,lfranco@gmail.com,Widget C,10.0,34.59,2.77,"{""color"": ""green"", ""warranty"": ""2 years""}"
SO1352,2024-09-02,Robert Smith,danielweeks@gonzalez.com,Gadget Y,0.0,51.84,4.15,"{""color"": ""green"", ""warranty"": ""3 years""}"
SO1353,2024-08-21,Kayla Wells,xlane@yahoo.com,Gadget Y,20.0,39.86,3.19,"{""color"": ""green"", ""warranty"": ""3 years""}"
SO1354,2025-04-28,Isaac Wells,jennifer45@edwards-bell.info,Widget A,20.0,55.47,4.44,"{""color"": ""red"", ""warranty"": ""3 years""}"
SO1355,2025-05-11,Courtney Allen,caitlindiaz@browning.com,Widget A,5.0,31.37,2.51,"{""color"": ""yellow"", ""warranty"": ""3 years""}"
SO1356,2025-02-22,Jessica Sutton,frederick91@yahoo.com,Widget A,10.0,11.67,0.93,"{""color"": ""red"", ""warranty"": ""1 year""}"
SO1357,2025-01-13,Jesus Russell,rperez@hotmail.com,Widget C,3.0,86.0,6.88,"{""color"": ""green"", ""warranty"": ""1 year""}"
SO1358,2024-08-19,Michael Matthews,kleinjamie@gmail.com,Widget C,5.0,14.94,1.2,"{""color"": ""blue"", ""warranty"": ""3 years""}"
SO1359,2024-09-14,Craig Cook,dmarquez@hotmail.com,Widget A,3.0,77.19,6.18,"{""color"": ""green"", ""warranty"": ""1 year""}"
SO1360,2024-12-14,Omar Reynolds,kellermark@tucker.com,Widget B,20.0,65.79,5.26,"{""color"": ""yellow"", ""warranty"": ""1 year""}"
SO1361,2025-02-16,Mary French,paul62@lee.com,Widget B,2.0,92.13,7.37,"{""color"": ""yellow"", ""warranty"": ""3 years""}"
SO1362,2025-05-08,Margaret Wilson,jodihernandez@waters.com,Gadget X,5.0,70.59,5.65,"{""color"": ""blue"", ""warranty"": ""1 year""}"
SO1363,2025-04-22,Nancy Armstrong,kallen@gmail.com,Widget A,1.0,63.98,5.12,"{""color"": ""blue"", ""warranty"": ""3 years""}"
SO1364,2024-10-10,Hannah Lang,jessicanelson@gmail.com,Widget B,10.0,41.41,3.31,"{""color"": ""yellow"", ""warranty"": ""2 years""}"
SO1365,2024-09-14,Mr. Bryan Bradley,hannahdelacruz@gonzalez.info,Gadget X,3.0,15.99,1.28,"{""color"": ""red"", ""warranty"": ""1 year""}"
SO1366,2024-12-25,Matthew King,,Gadget Y,0.0,97.75,7.82,"{""color"": ""yellow"", ""warranty"": ""3 years""}"
SO1367,2024-10-10,Mitchell Mitchell,kimjonathan@carter.biz,Gadget Y,5.0,23.4,1.87,"{""color"": ""red"", ""warranty"": ""2 years""}"
SO1368,2024-08-31,Linda Peterson MD,,Gadget X,10.0,94.08,7.53,"{""color"": ""green"", ""warranty"": ""2 years""}"
SO1369,2024-10-24,Alan Haley,,Widget B,5.0,97.88,7.83,"{""color"": ""red"", ""warranty"": ""2 years""}"
SO1370,2024-10-30,Michael Baker,lsmith@kidd-anderson.com,Gadget X,1.0,32.79,2.62,"{""color"": ""green"", ""warranty"": ""3 years""}"
SO1371,2024-09-04,Karen Downs,brandondavis@greer.com,Gadget X,20.0,12.83,1.03,"{""color"": ""green"", ""warranty"": ""2 years""}"
SO1372,2025-04-23,Paula Bradley,jsmith@lowe.com,Widget B,,78.78,6.3,"{""color"": ""green"", ""warranty"": ""2 years""}"
SO1373,2024-12-20,Margaret Lee,johnhuffman@walters-davis.net,Widget B,5.0,29.83,2.39,"{""color"": ""red"", ""warranty"": ""3 years""}"
SO1374,2025-04-06,Tiffany Peters,chandleranthony@yahoo.com,Widget A,0.0,25.11,2.01,"{""color"": ""red"", ""warranty"": ""2 years""}"
SO1375,2024-09-21,Diane Nelson,melissa72@young.com,Gadget Y,20.0,92.98,7.44,"{""color"": ""red"", ""warranty"": ""1 year""}"
SO1376,2025-01-15,Peter White,rebeccacook@yahoo.com,Widget B,0.0,82.13,6.57,"{""color"": ""blue"", ""warranty"": ""2 years""}"
SO1377,2025-02-28,Matthew Williams,ringram@sosa.com,Widget B,1.0,70.32,5.63,"{""color"": ""green"", ""warranty"": ""3 years""}"
SO1378,2025-05-09,Jennifer Hall,allen68@dixon.com,Gadget Y,1.0,99.69,7.98,"{""color"": ""blue"", ""warranty"": ""3 years""}"
SO1379,2025-04-08,Mr. Steven Massey,martinkimberly@wilson.com,Widget C,2.0,89.49,7.16,"{""color"": ""yellow"", ""warranty"": ""1 year""}"
SO1380,2024-06-16,Jacob Watkins,michealromero@gmail.com,Gadget X,0.0,84.59,6.77,"{""color"": ""yellow"", ""warranty"": ""2 years""}"
SO1381,2024-11-16,Steven Brown,williamskathy@valentine.info,Gadget X,2.0,53.37,4.27,"{""color"": ""blue"", ""warranty"": ""1 year""}"
SO1382,2025-03-29,Justin Allison,donnaerickson@rose.com,Widget C,20.0,12.66,1.01,"{""color"": ""green"", ""warranty"": ""1 year""}"
SO1383,2024-07-28,Paige Clark,kurt12@kennedy.com,Widget B,2.0,34.42,2.75,"{""color"": ""yellow"", ""warranty"": ""2 years""}"
SO1384,2025-03-27,Heather Mccullough,jason10@gmail.com,Widget C,20.0,88.31,7.06,"{""color"": ""green"", ""warranty"": ""1 year""}"
SO1385,2024-11-14,Terri Reid,vmurphy@yahoo.com,Gadget Y,0.0,59.88,4.79,"{""color"": ""red"", ""warranty"": ""1 year""}"
SO1386,2024-09-21,Christopher Hancock,reynoldsjose@english.org,Widget C,0.0,73.51,5.88,"{""color"": ""blue"", ""warranty"": ""3 years""}"
SO1387,2024-11-16,Stephanie Goodwin,tneal@ruiz-berg.com,Gadget Y,1.0,35.16,2.81,"{""color"": ""yellow"", ""warranty"": ""3 years""}"
SO1388,2025-02-04,Tonya Marks,,Widget B,2.0,87.74,7.02,"{""color"": ""yellow"", ""warranty"": ""1 year""}"
SO1389,2024-08-31,Adam Wiggins,eric70@parker.com,Widget B,2.0,32.23,2.58,"{""color"": ""yellow"", ""warranty"": ""3 years""}"
SO1390,2025-04-11,Robin Guzman,stevenmiller@carson.com,Gadget X,,36.54,2.92,"{""color"": ""red"", ""warranty"": ""3 years""}"
SO1391,2025-02-19,Ryan Smith,coxmelissa@hotmail.com,Gadget X,0.0,74.18,5.93,"{""color"": ""yellow"", ""warranty"": ""3 years""}"
SO1392,2024-09-11,Alexandra Freeman,sean69@rodriguez.com,Gadget X,10.0,30.51,2.44,"{""color"": ""green"", ""warranty"": ""3 years""}"
SO1393,2025-05-03,Michael Armstrong,alexander30@gmail.com,Gadget X,0.0,45.77,3.66,"{""color"": ""blue"", ""warranty"": ""3 years""}"
SO1394,2024-08-24,Amanda Sandoval,melaniecrawford@gmail.com,Gadget X,,26.34,2.11,"{""color"": ""red"", ""warranty"": ""3 years""}"
SO1395,2024-07-30,Ashley Martinez,suzanne60@morris.com,Widget B,10.0,42.81,3.42,"{""color"": ""blue"", ""warranty"": ""3 years""}"
SO1396,2025-02-18,Sara Johns,norrisedward@gmail.com,Widget A,5.0,55.61,4.45,"{""color"": ""yellow"", ""warranty"": ""3 years""}"
SO1397,2024-10-26,Jordan Dixon,marissa70@adams-diaz.com,Gadget Y,1.0,26.28,2.1,"{""color"": ""blue"", ""warranty"": ""1 year""}"
SO1398,2024-12-25,Jose Ramos,mark84@roman.net,Widget C,2.0,93.46,7.48,"{""color"": ""yellow"", ""warranty"": ""3 years""}"
SO1399,2024-09-24,Patrick Bennett,igonzalez@hurst.net,Gadget X,1.0,59.83,4.79,"{""color"": ""green"", ""warranty"": ""1 year""}"
SO1400,2024-08-11,Amanda Summers,pattersonjessica@yahoo.com,Widget A,3.0,48.32,3.87,"{""color"": ""red"", ""warranty"": ""3 years""}"
SO1401,2024-07-30,Robert Ford,fclark@sanders.info,Gadget X,5.0,58.16,4.65,"{""color"": ""yellow"", ""warranty"": ""2 years""}"
